,Road_1st,Road_2nd,Road_3rd,Road_4th,Road_5th,Road_6th,Road_7th,Road_8th,Road_9th,Home_1st,Home_2nd,Home_3rd,Home_4th,Home_5th,Home_6th,Home_7th,Home_8th,Home_9th,OT_number,Game_Date,Game_Start,Game_Visitor,Game_Visitor_Points,Game_Home,Game_Home_Points,Game_OT,Season,Road_Minutes_Played,Road_Field_Goals,Road_Field_Goal_Attempts,Road_Field_Goal_Percentage,Road_t3_Point_Field_Goals,Road_t3_Point_Field_Goal_Attempts,Road_t3_Point_Field_Goal_Percentage,Road_Free_Throws,Road_Free_Throw_Attempts,Road_Free_Throw_Percentage,Road_Offensive_Rebounds,Road_Defensive_Rebounds,Road_Total_Rebounds,Road_Assists,Road_Steals,Road_Blocks,Road_Turnovers,Road_Personal_Fouls,Road_Points,Home_Minutes_Played,Home_Field_Goals,Home_Field_Goal_Attempts,Home_Field_Goal_Percentage,Home_t3_Point_Field_Goals,Home_t3_Point_Field_Goal_Attempts,Home_t3_Point_Field_Goal_Percentage,Home_Free_Throws,Home_Free_Throw_Attempts,Home_Free_Throw_Percentage,Home_Offensive_Rebounds,Home_Defensive_Rebounds,Home_Total_Rebounds,Home_Assists,Home_Steals,Home_Blocks,Home_Turnovers,Home_Personal_Fouls,Home_Points,Road_True_Shooting_Percentage,Road_Effective_Field_Goal_Percentage,Road_t3_Point_Attempt_Rate,Road_Free_Throw_Attempt_Rate,Road_Offensive_Rebound_Percentage,Road_Defensive_Rebound_Percentage,Road_Total_Rebound_Percentage,Road_Assist_Percentage,Road_Steal_Percentage,Road_Block_Percentage,Road_Turnover_Percentage,Road_Usage_Percentage,Road_Offensive_Rating,Road_Defensive_Rating,Home_True_Shooting_Percentage,Home_Effective_Field_Goal_Percentage,Home_t3_Point_Attempt_Rate,Home_Free_Throw_Attempt_Rate,Home_Offensive_Rebound_Percentage,Home_Defensive_Rebound_Percentage,Home_Total_Rebound_Percentage,Home_Assist_Percentage,Home_Steal_Percentage,Home_Block_Percentage,Home_Turnover_Percentage,Home_Usage_Percentage,Home_Offensive_Rating,Home_Defensive_Rating,Road_Pace,Road_eFG%,Road_TOV%,Road_ORB%,Road_FT/FGA,Road_ORt,Home_Pace,Home_eFG%,Home_TOV%,Home_ORB%,Home_FT/FGA,Home_ORt
30,32,28,24,14,0,0,0,0,0,34,26,23,28,0,0,0,0,0,0,20091030,7:00 pm,LAC,98,UTA,111,0,2010,14400,34,74,0.4595,6,13,0.4615,24,34,0.7059,3,32,35,18,7,10,9,21,98,14400,45,90,0.5,2,9,0.2222,19,25,0.76,12,36,48,26,3,5,10,25,111,0.551,0.5,0.17600000000000002,0.45899999999999996,7.7,72.7,42.2,52.9,7.4,12.3,9.2,100.0,103.1,116.7,0.55,0.511,0.1,0.278,27.3,92.3,57.8,57.8,3.2,8.2,9.0,100.0,116.7,103.1,95.1,0.5,9.2,7.7,0.324,103.1,95.1,0.511,9.0,27.3,0.21100000000000002,116.7
31,21,20,13,25,0,0,0,0,0,25,20,21,24,0,0,0,0,0,0,20091031,7:30 pm,CHA,79,CLE,90,0,2010,14400,29,68,0.4265,6,13,0.4615,15,20,0.75,10,23,33,19,6,2,17,13,79,14400,36,62,0.5806,9,16,0.5625,9,14,0.6429,5,27,32,22,9,9,17,20,90,0.514,0.47100000000000003,0.191,0.294,27.0,82.1,50.8,65.5,7.4,4.3,18.1,100.0,97.9,111.6,0.66,0.653,0.258,0.226,17.9,73.0,49.2,61.1,11.2,16.4,20.0,100.0,111.6,97.9,80.7,0.47100000000000003,18.1,27.0,0.221,97.9,80.7,0.653,20.0,17.9,0.145,111.6
32,28,26,25,28,0,0,0,0,0,33,26,24,28,0,0,0,0,0,0,20091031,7:30 pm,POR,107,HOU,111,0,2010,14400,38,74,0.5135,6,18,0.3333,25,31,0.8065,12,25,37,19,5,8,15,24,107,14400,40,79,0.5063,12,24,0.5,19,26,0.7308,12,20,32,19,6,1,13,24,111,0.61,0.5539999999999999,0.243,0.419,37.5,67.6,53.6,50.0,5.7,14.5,14.6,100.0,121.7,126.3,0.614,0.5820000000000001,0.304,0.32899999999999996,32.4,62.5,46.4,47.5,6.8,1.8,12.6,100.0,126.3,121.7,87.9,0.5539999999999999,14.6,37.5,0.33799999999999997,121.7,87.9,0.5820000000000001,12.6,32.4,0.24100000000000002,126.3
33,23,32,25,13,0,0,0,0,0,27,28,16,13,0,0,0,0,0,0,20091031,7:30 pm,DAL,93,LAC,84,0,2010,14400,35,84,0.4167,3,14,0.2143,20,23,0.8696,9,35,44,25,11,8,11,16,93,14400,32,75,0.4267,6,17,0.3529,14,18,0.7778,8,34,42,23,4,5,19,24,84,0.494,0.435,0.16699999999999998,0.27399999999999997,20.9,81.4,51.2,71.4,11.8,13.8,10.5,100.0,100.1,90.4,0.507,0.467,0.22699999999999998,0.24,18.6,79.1,48.8,71.9,4.3,7.1,18.6,100.0,90.4,100.1,92.9,0.435,10.5,20.9,0.23800000000000002,100.1,92.9,0.467,18.6,18.6,0.187,90.4
34,29,20,14,22,0,0,0,0,0,20,18,36,22,0,0,0,0,0,0,20091031,7:30 pm,DET,85,MIL,96,0,2010,14400,31,71,0.4366,4,16,0.25,19,25,0.76,11,26,37,17,6,3,20,28,85,14400,32,78,0.4103,8,19,0.4211,24,33,0.7273,16,29,45,18,10,4,14,29,96,0.518,0.465,0.225,0.35200000000000004,27.5,61.9,45.1,54.8,6.8,5.1,19.6,100.0,96.8,109.3,0.519,0.462,0.244,0.423,38.1,72.5,54.9,56.3,11.4,7.3,13.1,100.0,109.3,96.8,87.8,0.465,19.6,27.5,0.268,96.8,87.8,0.462,13.1,38.1,0.308,109.3
35,40,30,26,26,19,0,0,0,0,25,26,30,41,5,0,0,0,0,1,20091031,7:30 pm,PHI,141,NYK,127,1,2010,15900,51,84,0.6071,3,8,0.375,36,42,0.8571,10,39,49,20,8,3,16,26,141,15900,47,100,0.47,14,41,0.3415,19,24,0.7917,11,20,31,27,9,5,14,33,127,0.688,0.625,0.095,0.5,33.3,78.0,61.3,39.2,7.4,5.1,13.5,100.0,130.5,117.5,0.574,0.54,0.41,0.24,22.0,66.7,38.8,57.4,8.3,6.6,11.2,100.0,117.5,130.5,97.9,0.625,13.5,33.3,0.429,130.5,97.9,0.54,11.2,22.0,0.19,117.5
36,27,18,30,19,0,0,0,0,0,34,27,34,18,0,0,0,0,0,0,20091031,7:30 pm,SAC,94,SAS,113,0,2010,14400,33,74,0.4459,6,17,0.3529,22,33,0.6667,14,23,37,16,9,3,18,22,94,14400,43,74,0.5811,8,16,0.5,19,24,0.7917,7,29,36,20,10,7,17,23,113,0.531,0.486,0.23,0.446,32.6,76.7,50.7,48.5,9.8,5.2,16.9,100.0,102.3,123.0,0.6679999999999999,0.635,0.21600000000000003,0.324,23.3,67.4,49.3,46.5,10.9,12.3,16.7,100.0,123.0,102.3,91.9,0.486,16.9,32.6,0.297,102.3,91.9,0.635,16.7,23.3,0.257,123.0
37,24,27,28,25,0,0,0,0,0,28,34,37,24,0,0,0,0,0,0,20091031,7:00 pm,NJN,104,WAS,123,0,2010,14400,37,80,0.4625,5,9,0.5556,25,32,0.7812,12,20,32,19,5,2,11,19,104,14400,48,78,0.6154,9,14,0.6429,18,23,0.7826,8,28,36,28,6,2,13,22,123,0.5529999999999999,0.494,0.113,0.4,30.0,71.4,47.1,51.4,5.5,3.1,10.5,100.0,114.9,135.9,0.698,0.6729999999999999,0.179,0.295,28.6,70.0,52.9,58.3,6.6,2.8,12.9,100.0,135.9,114.9,90.5,0.494,10.5,30.0,0.313,114.9,90.5,0.6729999999999999,12.9,28.6,0.231,135.9
38,20,18,31,18,0,0,0,0,0,22,25,25,25,0,0,0,0,0,0,20091101,6:00 pm,NOH,87,BOS,97,0,2010,14400,34,81,0.4198,13,28,0.4643,6,8,0.75,5,28,33,22,8,4,16,24,87,14400,41,76,0.5395,6,15,0.4,9,14,0.6429,4,32,36,27,6,2,15,17,97,0.515,0.5,0.34600000000000003,0.099,13.5,87.5,47.8,64.7,8.6,6.6,15.9,100.0,93.9,104.7,0.59,0.579,0.19699999999999998,0.184,12.5,86.5,52.2,65.9,6.5,3.8,15.4,100.0,104.7,93.9,92.7,0.5,15.9,13.5,0.07400000000000001,93.9,92.7,0.579,15.4,12.5,0.11800000000000001,104.7
39,40,26,28,29,0,0,0,0,0,35,32,36,30,0,0,0,0,0,0,20091101,6:00 pm,MEM,123,DEN,133,0,2010,14400,48,83,0.5783,8,18,0.4444,19,29,0.6552,8,31,39,27,7,8,20,33,123,14400,47,85,0.5529,9,17,0.5294,30,37,0.8108,9,22,31,36,9,6,12,23,133,0.642,0.627,0.217,0.349,26.7,77.5,55.7,56.3,6.8,11.8,17.3,100.0,118.7,128.3,0.657,0.606,0.2,0.435,22.5,73.3,44.3,76.6,8.7,9.2,10.6,100.0,128.3,118.7,103.6,0.627,17.3,26.7,0.22899999999999998,118.7,103.6,0.606,10.6,22.5,0.353,128.3
40,25,33,18,34,0,0,0,0,0,27,37,34,20,0,0,0,0,0,0,20091101,6:30 pm,ATL,110,LAL,118,0,2010,14400,40,89,0.4494,7,23,0.3043,23,26,0.8846,14,26,40,21,8,3,19,21,110,14400,46,87,0.5287,5,15,0.3333,21,25,0.84,11,31,42,26,14,6,15,20,118,0.5479999999999999,0.489,0.258,0.292,31.1,70.3,48.8,52.5,8.0,4.2,15.9,100.0,109.4,117.4,0.602,0.557,0.172,0.287,29.7,68.9,51.2,56.5,13.9,9.1,13.3,100.0,117.4,109.4,100.5,0.489,15.9,31.1,0.258,109.4,100.5,0.557,13.3,29.7,0.24100000000000002,117.4
41,27,21,22,17,0,0,0,0,0,24,25,20,26,0,0,0,0,0,0,20091101,6:00 pm,CHI,87,MIA,95,0,2010,14400,36,88,0.4091,2,12,0.1667,13,17,0.7647,13,27,40,13,8,5,13,17,87,14400,35,72,0.4861,4,15,0.2667,21,25,0.84,8,32,40,15,6,8,18,15,95,0.456,0.42,0.136,0.193,28.9,77.1,50.0,36.1,8.8,8.8,12.0,100.0,95.3,104.0,0.5720000000000001,0.514,0.20800000000000002,0.34700000000000003,22.9,71.1,50.0,42.9,6.6,10.5,17.8,100.0,104.0,95.3,91.3,0.42,12.0,28.9,0.14800000000000002,95.3,91.3,0.514,17.8,22.9,0.292,104.0
42,25,14,21,23,0,0,0,0,0,15,22,19,18,0,0,0,0,0,0,20091101,6:00 pm,POR,83,OKC,74,0,2010,14400,28,69,0.4058,8,21,0.381,19,25,0.76,10,30,40,16,9,4,14,26,83,14400,24,70,0.3429,3,14,0.2143,23,32,0.7188,14,25,39,6,5,7,16,25,74,0.519,0.46399999999999997,0.304,0.36200000000000004,28.6,68.2,50.6,57.1,11.0,7.1,14.9,100.0,101.5,90.5,0.44,0.364,0.2,0.457,31.8,71.4,49.4,25.0,6.1,14.6,16.0,100.0,90.5,101.5,81.8,0.46399999999999997,14.9,28.6,0.275,101.5,81.8,0.364,16.0,31.8,0.32899999999999996,90.5
43,34,27,24,27,0,0,0,0,0,35,32,29,24,0,0,0,0,0,0,20091101,6:00 pm,MIN,112,PHO,120,0,2010,14400,45,97,0.4639,5,11,0.4545,17,23,0.7391,16,30,46,24,11,1,10,24,112,14400,41,82,0.5,14,26,0.5385,24,30,0.8,12,30,42,22,6,5,16,17,120,0.523,0.49,0.113,0.237,34.8,71.4,52.3,53.3,11.3,1.8,8.5,100.0,115.3,123.5,0.63,0.585,0.317,0.366,28.6,65.2,47.7,53.7,6.2,5.8,14.4,100.0,123.5,115.3,97.2,0.49,8.5,34.8,0.175,115.3,97.2,0.585,14.4,28.6,0.293,123.5
44,36,28,35,26,0,0,0,0,0,28,25,36,27,0,0,0,0,0,0,20091101,1:00 pm,ORL,125,TOR,116,0,2010,14400,36,82,0.439,17,32,0.5312,36,41,0.878,14,23,37,24,11,5,9,23,125,14400,40,74,0.5405,10,17,0.5882,26,35,0.7429,9,29,38,19,2,6,14,28,116,0.625,0.5429999999999999,0.39,0.5,32.6,71.9,49.3,66.7,12.0,8.8,8.3,100.0,136.5,126.7,0.649,0.608,0.23,0.473,28.1,67.4,50.7,47.5,2.2,12.0,13.5,100.0,126.7,136.5,91.6,0.5429999999999999,8.3,32.6,0.439,136.5,91.6,0.608,13.5,28.1,0.35100000000000003,126.7
45,14,27,7,20,0,0,0,0,0,10,23,20,26,0,0,0,0,0,0,20091102,7:00 pm,NJN,68,CHA,79,0,2010,14400,25,67,0.3731,3,10,0.3,15,18,0.8333,8,25,33,11,8,10,25,25,68,14400,24,74,0.3243,1,15,0.0667,30,35,0.8571,19,32,51,12,14,6,19,22,79,0.45399999999999996,0.396,0.149,0.26899999999999996,20.0,56.8,39.3,44.0,9.2,16.9,25.0,100.0,78.1,90.7,0.442,0.331,0.203,0.473,43.2,80.0,60.7,50.0,16.1,10.5,17.5,100.0,90.7,78.1,87.1,0.396,25.0,20.0,0.22399999999999998,78.1,87.1,0.331,17.5,43.2,0.405,90.7
46,28,20,22,20,0,0,0,0,0,30,27,14,22,0,0,0,0,0,0,20091102,7:30 pm,MIN,90,LAC,93,0,2010,14400,37,88,0.4205,2,6,0.3333,14,16,0.875,14,26,40,21,10,6,12,25,90,14400,32,75,0.4267,4,18,0.2222,25,32,0.7812,15,33,48,23,8,10,18,15,93,0.473,0.43200000000000005,0.068,0.182,29.8,63.4,45.5,56.8,11.2,10.5,11.2,100.0,100.5,103.8,0.522,0.45299999999999996,0.24,0.42700000000000005,36.6,70.2,54.5,71.9,8.9,12.2,16.8,100.0,103.8,100.5,89.6,0.43200000000000005,11.2,29.8,0.159,100.5,89.6,0.45299999999999996,16.8,36.6,0.33299999999999996,103.8
47,24,28,29,30,0,0,0,0,0,31,27,19,40,0,0,0,0,0,0,20091102,7:30 pm,NOH,111,NYK,117,0,2010,14400,42,86,0.4884,10,26,0.3846,17,19,0.8947,7,33,40,24,3,4,11,21,111,14400,43,93,0.4624,7,23,0.3043,24,28,0.8571,12,32,44,24,6,3,9,20,117,0.588,0.547,0.302,0.221,17.9,73.3,47.6,57.1,3.1,5.7,10.4,100.0,113.8,119.9,0.555,0.5,0.247,0.301,26.7,82.1,52.4,55.8,6.2,5.0,7.9,100.0,119.9,113.8,97.5,0.547,10.4,17.9,0.198,113.8,97.5,0.5,7.9,26.7,0.258,119.9
48,33,21,26,30,6,0,0,0,0,26,30,23,31,17,0,0,0,0,1,20091102,7:00 pm,MEM,116,SAC,127,1,2010,15900,45,99,0.4545,5,9,0.5556,21,27,0.7778,20,37,57,17,6,4,21,27,116,15900,45,93,0.4839,14,25,0.56,23,36,0.6389,10,30,40,26,8,10,13,22,127,0.523,0.48,0.091,0.273,40.0,78.7,58.8,37.8,5.5,5.9,15.9,100.0,106.8,117.0,0.583,0.5589999999999999,0.26899999999999996,0.387,21.3,60.0,41.2,57.8,7.4,11.1,10.7,100.0,117.0,106.8,98.3,0.48,15.9,40.0,0.212,106.8,98.3,0.5589999999999999,10.7,21.3,0.247,117.0
49,26,28,25,34,0,0,0,0,0,28,29,19,20,0,0,0,0,0,0,20091102,7:00 pm,HOU,113,UTA,96,0,2010,14400,42,84,0.5,10,19,0.5263,19,26,0.7308,15,31,46,29,9,4,14,27,113,14400,32,71,0.4507,3,11,0.2727,29,34,0.8529,8,30,38,18,8,7,19,26,96,0.5920000000000001,0.56,0.226,0.31,33.3,79.5,54.8,69.0,9.6,6.7,12.8,100.0,119.9,101.9,0.5579999999999999,0.47200000000000003,0.155,0.479,20.5,66.7,45.2,56.3,8.5,10.8,18.1,100.0,101.9,119.9,94.2,0.56,12.8,33.3,0.226,119.9,94.2,0.47200000000000003,18.1,20.5,0.408,101.9
50,25,18,17,21,0,0,0,0,0,13,16,27,27,0,0,0,0,0,0,20091103,7:00 pm,MIL,81,CHI,83,0,2010,14400,36,91,0.3956,4,20,0.2,5,10,0.5,10,34,44,20,8,5,11,23,81,14400,29,74,0.3919,5,11,0.4545,20,31,0.6452,14,39,53,18,7,12,18,18,83,0.425,0.418,0.22,0.11,20.4,70.8,45.4,55.6,8.7,7.9,10.3,100.0,87.9,90.0,0.474,0.426,0.149,0.419,29.2,79.6,54.6,62.1,7.6,16.9,17.0,100.0,90.0,87.9,92.2,0.418,10.3,20.4,0.055,87.9,92.2,0.426,17.0,29.2,0.27,90.0
51,31,23,19,17,0,0,0,0,0,17,33,28,24,0,0,0,0,0,0,20091103,7:00 pm,WAS,90,CLE,102,0,2010,14400,27,69,0.3913,4,14,0.2857,32,41,0.7805,12,36,48,12,4,5,13,27,90,14400,36,86,0.4186,11,26,0.4231,19,27,0.7037,13,29,42,25,8,3,7,25,102,0.517,0.42,0.203,0.594,29.3,73.5,53.3,44.4,4.6,8.3,13.0,100.0,102.9,116.7,0.521,0.483,0.302,0.314,26.5,70.7,46.7,69.4,9.2,5.5,6.7,100.0,116.7,102.9,87.4,0.42,13.0,29.3,0.46399999999999997,102.9,87.4,0.483,6.7,26.5,0.221,116.7
52,20,17,30,18,0,0,0,0,0,17,18,17,44,0,0,0,0,0,0,20091103,7:30 pm,UTA,85,DAL,96,0,2010,14400,34,82,0.4146,4,11,0.3636,13,20,0.65,8,29,37,21,10,7,14,24,85,14400,34,86,0.3953,7,18,0.3889,21,23,0.9129999999999999,15,35,50,18,8,12,15,17,96,0.46799999999999997,0.439,0.134,0.244,18.6,65.9,42.5,61.8,10.8,10.3,13.4,100.0,91.6,103.4,0.499,0.436,0.209,0.267,34.1,81.4,57.5,52.9,8.6,16.9,13.5,100.0,103.4,91.6,92.8,0.439,13.4,18.6,0.159,91.6,92.8,0.436,13.5,34.1,0.244,103.4
53,14,27,19,20,0,0,0,0,0,19,19,22,25,0,0,0,0,0,0,20091103,7:30 pm,ORL,80,DET,85,0,2010,14400,29,79,0.3671,10,35,0.2857,12,16,0.75,10,32,42,18,6,6,15,30,80,14400,27,72,0.375,0,6,0.0,31,38,0.8158,9,35,44,8,7,4,9,17,85,0.465,0.43,0.44299999999999995,0.203,22.2,78.0,48.8,62.1,6.9,9.1,14.8,100.0,91.9,97.6,0.479,0.375,0.083,0.528,22.0,77.8,51.2,29.6,8.0,9.1,9.2,100.0,97.6,91.9,87.1,0.43,14.8,22.2,0.152,91.9,87.1,0.375,9.2,22.0,0.431,97.6
54,30,25,28,28,0,0,0,0,0,13,26,32,22,0,0,0,0,0,0,20091103,7:00 pm,DEN,111,IND,93,0,2010,14400,35,82,0.4268,8,15,0.5333,33,41,0.8049,16,40,56,18,8,7,18,19,111,14400,36,91,0.3956,3,22,0.1364,18,24,0.75,13,31,44,13,12,10,14,28,93,0.555,0.47600000000000003,0.183,0.5,34.0,75.5,56.0,51.4,8.0,10.1,15.2,100.0,111.3,93.3,0.45799999999999996,0.41200000000000003,0.242,0.264,24.5,66.0,44.0,36.1,12.0,14.9,12.1,100.0,93.3,111.3,99.7,0.47600000000000003,15.2,34.0,0.402,111.3,99.7,0.41200000000000003,12.1,24.5,0.198,93.3
55,23,21,31,29,0,0,0,0,0,26,26,29,15,0,0,0,0,0,0,20091103,7:30 pm,PHO,104,MIA,96,0,2010,14400,39,77,0.5065,9,23,0.3913,17,27,0.6296,6,37,43,21,5,11,14,16,104,14400,36,90,0.4,9,24,0.375,15,17,0.8824,12,30,42,22,8,2,9,23,96,0.585,0.565,0.299,0.35100000000000003,16.7,75.5,50.6,53.8,5.4,16.7,13.6,100.0,111.4,102.9,0.49200000000000005,0.45,0.267,0.18899999999999997,24.5,83.3,49.4,61.1,8.6,3.7,8.5,100.0,102.9,111.4,93.3,0.565,13.6,16.7,0.221,111.4,93.3,0.45,8.5,24.5,0.16699999999999998,102.9
56,32,20,19,19,11,0,0,0,0,25,26,22,17,8,0,0,0,0,1,20091103,7:00 pm,LAL,101,OKC,98,1,2010,15900,38,73,0.5205,5,11,0.4545,20,28,0.7143,7,29,36,19,16,2,25,27,101,15900,38,88,0.4318,6,23,0.2609,16,19,0.8421,13,24,37,23,14,7,21,23,98,0.5920000000000001,0.555,0.151,0.384,22.6,69.0,49.3,50.0,15.9,3.1,22.7,100.0,100.6,97.6,0.509,0.466,0.261,0.21600000000000003,31.0,77.4,50.7,60.5,13.9,11.3,17.9,100.0,97.6,100.6,90.9,0.555,22.7,22.6,0.27399999999999997,100.6,90.9,0.466,17.9,31.0,0.182,97.6
57,19,25,25,36,0,0,0,0,0,17,19,18,20,0,0,0,0,0,0,20091103,7:00 pm,BOS,105,PHI,74,0,2010,14400,41,72,0.5694,14,20,0.7,9,14,0.6429,7,32,39,27,10,4,17,21,105,14400,29,80,0.3625,1,16,0.0625,15,22,0.6818,11,23,34,15,7,3,16,16,74,0.672,0.667,0.278,0.19399999999999998,23.3,74.4,53.4,65.9,11.3,6.3,17.9,100.0,118.2,83.3,0.413,0.369,0.2,0.275,25.6,76.7,46.6,51.7,7.9,5.8,15.1,100.0,83.3,118.2,88.9,0.667,17.9,23.3,0.125,118.2,88.9,0.369,15.1,25.6,0.188,83.3
58,15,32,25,25,0,0,0,0,0,25,23,21,22,0,0,0,0,0,0,20091103,7:00 pm,ATL,97,POR,91,0,2010,14400,37,80,0.4625,5,15,0.3333,18,22,0.8182,11,35,46,21,4,7,11,15,97,14400,36,85,0.4235,6,21,0.2857,13,16,0.8125,10,26,36,22,7,4,8,20,91,0.541,0.494,0.188,0.275,29.7,77.8,56.1,56.8,4.6,10.9,10.9,100.0,111.6,104.7,0.494,0.45899999999999996,0.247,0.188,22.2,70.3,43.9,61.1,8.1,6.2,8.0,100.0,104.7,111.6,86.9,0.494,10.9,29.7,0.225,111.6,86.9,0.45899999999999996,8.0,22.2,0.153,104.7
59,29,27,24,25,0,0,0,0,0,19,38,33,23,0,0,0,0,0,0,20091104,7:30 pm,MEM,105,GSW,113,0,2010,14400,39,80,0.4875,3,9,0.3333,24,36,0.6667,13,33,46,24,8,4,17,20,105,14400,47,87,0.5402,7,12,0.5833,12,17,0.7059,7,28,35,29,10,4,13,28,113,0.5479999999999999,0.506,0.113,0.45,31.7,82.5,56.8,61.5,8.1,5.3,15.1,100.0,106.7,114.8,0.598,0.58,0.138,0.195,17.5,68.3,43.2,61.7,10.2,5.6,12.1,100.0,114.8,106.7,98.4,0.506,15.1,31.7,0.3,106.7,98.4,0.58,12.1,17.5,0.138,114.8
60,22,22,29,19,11,0,0,0,0,22,26,26,18,10,0,0,0,0,1,20091104,7:30 pm,LAL,103,HOU,102,1,2010,15900,39,93,0.4194,5,15,0.3333,20,28,0.7143,17,31,48,16,11,4,9,20,103,15900,39,86,0.4535,7,24,0.2917,17,24,0.7083,17,37,54,19,2,3,19,25,102,0.489,0.446,0.161,0.301,31.5,64.6,47.1,41.0,11.5,6.5,7.9,100.0,107.4,106.4,0.528,0.494,0.27899999999999997,0.27899999999999997,35.4,68.5,52.9,48.7,2.1,3.8,16.4,100.0,106.4,107.4,86.9,0.446,7.9,31.5,0.215,107.4,86.9,0.494,16.4,35.4,0.198,106.4
61,22,19,31,20,0,0,0,0,0,27,22,23,18,0,0,0,0,0,0,20091104,7:00 pm,BOS,92,MIN,90,0,2010,14400,37,83,0.4458,5,19,0.2632,13,19,0.6842,8,28,36,23,9,6,9,13,92,14400,39,75,0.52,2,11,0.1818,10,12,0.8333,6,34,40,22,5,2,17,18,90,0.504,0.47600000000000003,0.22899999999999998,0.22899999999999998,19.0,82.4,47.4,62.2,10.0,9.4,9.0,100.0,102.1,99.9,0.561,0.5329999999999999,0.147,0.16,17.6,81.0,52.6,56.4,5.5,3.1,17.5,100.0,99.9,102.1,90.1,0.47600000000000003,9.0,19.0,0.157,102.1,90.1,0.5329999999999999,17.5,17.6,0.133,99.9
62,22,28,44,28,0,0,0,0,0,23,28,26,17,0,0,0,0,0,0,20091104,7:30 pm,DEN,122,NJN,94,0,2010,14400,44,83,0.5301,10,18,0.5556,24,31,0.7742,9,37,46,25,12,5,14,21,122,14400,35,92,0.3804,2,15,0.1333,22,28,0.7857,17,31,48,12,7,2,13,20,94,0.631,0.59,0.217,0.373,22.5,68.5,48.9,56.8,12.2,6.5,12.7,100.0,123.9,95.4,0.451,0.391,0.163,0.304,31.5,77.5,51.1,34.3,7.1,3.1,11.1,100.0,95.4,123.9,98.5,0.59,12.7,22.5,0.289,123.9,98.5,0.391,11.1,31.5,0.239,95.4
63,17,31,21,28,10,0,0,0,0,25,25,24,23,17,0,0,0,0,1,20091104,8:30 pm,DAL,107,NOH,114,1,2010,15900,39,85,0.4588,11,26,0.4231,18,24,0.75,12,28,40,19,4,6,17,25,107,15900,46,92,0.5,8,20,0.4,14,17,0.8235,14,30,44,24,11,5,13,26,114,0.56,0.524,0.306,0.282,28.6,66.7,47.6,48.7,4.1,8.3,15.1,100.0,110.9,118.2,0.573,0.5429999999999999,0.217,0.185,33.3,71.4,52.4,52.2,11.4,8.5,11.6,100.0,118.2,110.9,87.4,0.524,15.1,28.6,0.212,110.9,87.4,0.5429999999999999,11.6,33.3,0.152,118.2
64,21,29,23,28,0,0,0,0,0,25,31,18,15,0,0,0,0,0,0,20091104,7:30 pm,IND,101,NYK,89,0,2010,14400,38,82,0.4634,5,21,0.2381,20,28,0.7143,13,39,52,15,9,8,21,20,101,14400,34,86,0.3953,7,26,0.2692,14,18,0.7778,13,34,47,20,8,7,18,23,89,0.535,0.494,0.256,0.341,27.7,75.0,52.5,39.5,9.1,13.3,18.2,100.0,101.8,89.7,0.474,0.436,0.302,0.209,25.0,72.3,47.5,58.8,8.1,11.5,16.1,100.0,89.7,101.8,99.2,0.494,18.2,27.7,0.244,101.8,99.2,0.436,16.1,25.0,0.163,89.7
65,25,27,26,22,0,0,0,0,0,29,29,34,30,0,0,0,0,0,0,20091104,7:00 pm,PHO,100,ORL,122,0,2010,14400,40,88,0.4545,7,22,0.3182,13,20,0.65,16,28,44,21,5,0,18,21,100,14400,46,88,0.5227,12,23,0.5217,18,24,0.75,14,33,47,26,8,3,15,17,122,0.517,0.494,0.25,0.22699999999999998,32.7,66.7,48.4,52.5,5.1,0.0,15.7,100.0,102.6,125.2,0.619,0.591,0.261,0.273,33.3,67.3,51.6,56.5,8.2,4.5,13.2,100.0,125.2,102.6,97.4,0.494,15.7,32.7,0.14800000000000002,102.6,97.4,0.591,13.2,33.3,0.205,125.2
66,26,30,27,30,0,0,0,0,0,24,31,32,18,0,0,0,0,0,0,20091104,7:00 pm,ATL,113,SAC,105,0,2010,14400,46,85,0.5412,6,16,0.375,15,19,0.7895,12,35,47,17,2,10,16,20,113,14400,40,96,0.4167,5,15,0.3333,20,27,0.7407,19,24,43,18,11,2,7,19,105,0.605,0.5760000000000001,0.188,0.22399999999999998,33.3,64.8,52.2,37.0,2.1,12.3,14.6,100.0,120.6,112.1,0.48700000000000004,0.44299999999999995,0.156,0.281,35.2,66.7,47.8,45.0,11.7,2.9,6.1,100.0,112.1,120.6,93.7,0.5760000000000001,14.6,33.3,0.17600000000000002,120.6,93.7,0.44299999999999995,6.1,35.2,0.20800000000000002,112.1
67,28,28,21,22,0,0,0,0,0,24,44,17,25,0,0,0,0,0,0,20091104,7:00 pm,DET,99,TOR,110,0,2010,14400,37,83,0.4458,8,17,0.4706,17,25,0.68,11,34,45,17,3,5,11,30,99,14400,33,76,0.4342,8,24,0.3333,36,47,0.7659999999999999,14,31,45,20,7,7,6,20,110,0.527,0.494,0.205,0.301,26.2,70.8,50.0,45.9,3.4,9.6,10.5,100.0,110.9,123.3,0.569,0.48700000000000004,0.316,0.618,29.2,73.8,50.0,60.6,7.8,10.6,5.8,100.0,123.3,110.9,89.2,0.494,10.5,26.2,0.205,110.9,89.2,0.48700000000000004,5.8,29.2,0.474,123.3
